t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
122.10,39185,0.5405,556.9,590.3,139564,0.00227,41.7,0.3939,0.6,621.2
122.15,38898,0.5365,565.7,599.1,138945,0.00232,41.0,0.3890,0.6,620.2
122.20,38627,0.5328,575.8,609.3,138383,0.00238,40.4,0.3840,0.6,619.3
122.25,38374,0.5293,586.8,620.4,137869,0.00245,39.8,0.3790,0.6,618.5
122.30,38138,0.5260,598.4,632.4,137395,0.00252,39.3,0.3740,0.6,617.7
122.35,37920,0.5230,610.6,644.8,136956,0.00259,38.9,0.3690,0.6,617.0
122.40,37718,0.5202,623.0,657.4,136536,0.00266,38.4,0.3643,0.6,616.3
122.45,37531,0.5177,635.0,669.7,136208,0.00274,38.1,0.3602,0.6,615.6
122.50,37361,0.5153,646.9,681.8,135917,0.00281,37.9,0.3563,0.6,615.0
122.55,37205,0.5132,658.5,693.7,135660,0.00288,37.6,0.3527,0.6,614.5
122.60,37064,0.5112,669.8,705.2,135432,0.00294,37.4,0.3494,0.6,614.0
122.65,36936,0.5095,680.8,716.5,135254,0.00301,37.2,0.3461,0.6,613.5
122.70,36822,0.5079,691.2,727.2,135108,0.00307,37.0,0.3432,0.6,613.1
122.75,36720,0.5065,700.7,737.0,135011,0.00313,36.9,0.3407,0.6,612.7
122.80,36630,0.5052,709.7,746.3,134931,0.00318,36.8,0.3385,0.6,612.3
122.85,36550,0.5041,718.1,754.9,134866,0.00323,36.8,0.3365,0.6,612.0
122.90,36480,0.5032,725.9,762.9,134815,0.00328,36.7,0.3348,0.6,611.7
122.95,36418,0.5023,732.6,769.9,134768,0.00332,36.7,0.3332,0.6,611.5
123.00,36365,0.5016,739.2,776.7,134738,0.00336,36.6,0.3318,0.7,611.2
123.05,36319,0.5010,745.2,782.9,134719,0.00339,36.6,0.3306,0.7,611.0
123.10,36280,0.5004,750.6,788.6,134706,0.00343,36.6,0.3295,0.7,610.8
123.15,36246,0.4999,755.6,793.7,134700,0.00346,36.6,0.3285,0.7,610.7
123.20,36218,0.4996,760.0,798.2,134702,0.00349,36.6,0.3277,0.7,610.5
123.25,36193,0.4992,763.8,802.2,134721,0.00351,36.7,0.3272,0.7,610.4
123.30,36172,0.4989,767.2,805.7,134739,0.00353,36.7,0.3267,0.7,610.3
123.35,36154,0.4987,770.2,808.8,134756,0.00355,36.8,0.3263,0.7,610.2
123.40,36139,0.4985,772.9,811.7,134773,0.00357,36.8,0.3259,0.7,610.1
123.45,36126,0.4983,775.4,814.2,134789,0.00359,36.8,0.3256,0.7,610.0
123.50,36115,0.4981,777.6,816.5,134805,0.00360,36.9,0.3253,0.7,609.9
123.55,36106,0.4980,779.5,818.5,134819,0.00361,36.9,0.3251,0.7,609.8
123.60,36098,0.4979,781.2,820.2,134834,0.00363,36.9,0.3249,0.7,609.7
123.65,36092,0.4978,782.7,821.8,134847,0.00364,37.0,0.3247,0.7,609.7
123.70,36088,0.4978,784.0,823.1,134860,0.00365,37.0,0.3245,0.7,609.6
123.75,36084,0.4977,785.1,824.3,134872,0.00365,37.0,0.3244,0.7,609.6
123.80,36082,0.4977,786.1,825.3,134883,0.00366,37.0,0.3243,0.7,609.5
123.85,36080,0.4977,786.9,826.2,134894,0.00367,37.1,0.3242,0.7,609.5
123.90,36079,0.4976,787.6,826.9,134903,0.00367,37.1,0.3241,0.7,609.4
123.95,36079,0.4976,788.2,827.6,134912,0.00368,37.1,0.3241,0.7,609.4
124.00,36079,0.4976,788.7,828.1,134921,0.00368,37.1,0.3240,0.7,609.4
124.05,36079,0.4976,788.7,828.1,134921,0.00368,37.1,0.3240,0.7,609.3
124.10,36080,0.4977,789.4,828.9,134935,0.00368,37.1,0.3240,0.7,609.3
124.15,36081,0.4977,789.4,828.9,134937,0.00368,37.1,0.3240,0.7,609.3
124.20,36083,0.4977,789.9,829.4,134948,0.00369,37.1,0.3239,0.7,609.2
124.25,36084,0.4977,789.9,829.4,134951,0.00369,37.1,0.3239,0.7,609.2
124.30,36086,0.4977,789.9,829.4,134954,0.00369,37.2,0.3240,0.7,609.2
124.35,36087,0.4978,789.9,829.4,134957,0.00369,37.2,0.3240,0.7,609.1
124.40,36089,0.4978,789.9,829.4,134960,0.00369,37.2,0.3240,0.7,609.1
124.45,36090,0.4978,789.9,829.4,134963,0.00369,37.2,0.3240,0.7,609.1
124.50,36092,0.4978,789.9,829.4,134966,0.00369,37.2,0.3240,0.7,609.0
124.55,36094,0.4978,789.9,829.4,134969,0.00369,37.2,0.3240,0.7,609.0
124.60,36095,0.4979,789.9,829.4,134973,0.00369,37.2,0.3240,0.7,609.0
124.65,36097,0.4979,789.9,829.4,134976,0.00369,37.2,0.3241,0.7,609.0
124.70,36099,0.4979,789.9,829.4,134979,0.00369,37.2,0.3241,0.7,608.9
124.75,36101,0.4979,789.9,829.4,134983,0.00369,37.2,0.3241,0.7,608.9
124.80,36102,0.4980,789.9,829.4,134986,0.00369,37.2,0.3241,0.7,608.9
124.85,36104,0.4980,789.9,829.4,134990,0.00369,37.2,0.3241,0.7,608.8
124.90,36106,0.4980,789.9,829.4,134993,0.00369,37.2,0.3241,0.7,608.8
124.95,36108,0.4980,789.9,829.4,134997,0.00369,37.2,0.3241,0.7,608.8
125.00,36110,0.4981,789.9,829.4,135000,0.00369,37.2,0.3242,0.7,608.8
125.05,36112,0.4981,789.9,829.4,135004,0.00369,37.2,0.3242,0.7,608.7
125.10,36113,0.4981,789.9,829.4,135008,0.00369,37.2,0.3242,0.7,608.7
125.15,36115,0.4981,789.9,829.4,135011,0.00369,37.2,0.3242,0.7,608.7
125.20,36117,0.4982,789.3,828.8,135005,0.00369,37.2,0.3243,0.7,608.6
125.25,36118,0.4982,789.3,828.8,135008,0.00369,37.2,0.3243,0.7,608.6
125.30,36120,0.4982,789.3,828.8,135010,0.00369,37.2,0.3243,0.7,608.6
125.35,36121,0.4982,789.3,828.8,135013,0.00369,37.2,0.3243,0.7,608.6
125.40,36122,0.4982,789.3,828.8,135016,0.00369,37.2,0.3243,0.7,608.5
125.45,36123,0.4983,788.8,828.2,135010,0.00369,37.2,0.3244,0.7,608.5
125.50,36124,0.4983,788.8,828.2,135012,0.00369,37.2,0.3244,0.7,608.5
125.55,36125,0.4983,788.8,828.2,135013,0.00369,37.2,0.3244,0.7,608.4
125.60,36126,0.4983,788.8,828.2,135015,0.00369,37.2,0.3244,0.7,608.4
125.65,36127,0.4983,788.8,828.2,135017,0.00369,37.2,0.3244,0.7,608.4
125.70,36128,0.4983,788.8,828.2,135019,0.00369,37.2,0.3244,0.7,608.3
125.75,36129,0.4983,788.3,827.7,135012,0.00368,37.2,0.3245,0.7,608.3
125.80,36129,0.4983,788.3,827.7,135013,0.00368,37.2,0.3245,0.7,608.3
125.85,36130,0.4983,788.3,827.7,135014,0.00368,37.2,0.3245,0.7,608.3
125.90,36130,0.4984,788.3,827.7,135015,0.00368,37.2,0.3245,0.7,608.2
125.95,36131,0.4984,788.3,827.7,135016,0.00368,37.2,0.3245,0.7,608.2
126.00,36132,0.4984,788.3,827.7,135018,0.00368,37.2,0.3245,0.7,608.2
126.00,35434,0.4887,326.9,326.9,138762,0.00000,0.0,0.3066,0.7,288.4
126.05,34756,0.4794,325.7,325.7,136874,0.00000,0.0,0.3020,0.7,288.6
126.10,34096,0.4703,324.5,324.5,135037,0.00000,0.0,0.2975,0.8,288.8
126.15,33456,0.4615,323.2,323.2,133252,0.00000,0.0,0.2931,0.8,289.1
126.20,32835,0.4529,322.0,322.0,131518,0.00000,0.0,0.2888,0.9,289.3
126.25,32234,0.4446,320.8,320.8,129838,0.00000,0.0,0.2847,0.9,289.5
126.30,31654,0.4366,319.5,319.5,128212,0.00000,0.0,0.2807,1.0,289.7
126.35,31093,0.4289,318.3,318.3,126640,0.00000,0.0,0.2768,1.0,289.8
126.40,30554,0.4214,317.1,317.1,125123,0.00000,0.0,0.2731,1.0,290.0
126.45,30034,0.4143,315.8,315.8,123662,0.00000,0.0,0.2695,1.0,290.2
126.50,29535,0.4074,314.6,314.6,122256,0.00000,0.0,0.2660,1.0,290.3
126.55,29057,0.4008,313.4,313.4,120906,0.00000,0.0,0.2627,1.0,290.5
126.60,28599,0.3945,312.2,312.2,119611,0.00000,0.0,0.2595,1.0,290.6
126.65,28152,0.3883,311.6,311.6,118903,0.00000,0.0,0.2555,0.9,290.7
126.70,27715,0.3823,311.1,311.1,118295,0.00000,0.0,0.2515,0.9,290.9
126.75,27287,0.3764,310.6,310.6,117709,0.00000,0.0,0.2476,0.8,291.0
126.80,26868,0.3706,310.1,310.1,117145,0.00000,0.0,0.2438,0.8,291.1
126.85,26458,0.3649,309.7,309.7,116601,0.00000,0.0,0.2400,0.7,291.2
126.90,26057,0.3594,309.2,309.2,116077,0.00000,0.0,0.2364,0.7,291.3
126.95,25664,0.3540,308.8,308.8,115572,0.00000,0.0,0.2328,0.7,291.4
127.00,25279,0.3487,308.3,308.3,115085,0.00000,0.0,0.2293,0.7,291.5
127.05,24903,0.3435,307.9,307.9,114616,0.00000,0.0,0.2259,0.6,291.6
127.10,24535,0.3384,307.5,307.5,114163,0.00000,0.0,0.2225,0.6,291.7
127.15,24174,0.3334,307.0,307.0,113726,0.00000,0.0,0.2192,0.6,291.8
127.20,23821,0.3286,306.6,306.6,113305,0.00000,0.0,0.2160,0.6,291.9
127.25,23475,0.3238,306.3,306.3,112899,0.00000,0.0,0.2128,0.6,292.0
127.30,23137,0.3191,305.9,305.9,112507,0.00000,0.0,0.2097,0.6,292.1
127.35,22806,0.3146,305.5,305.5,112129,0.00000,0.0,0.2067,0.5,292.2
127.40,22481,0.3101,305.1,305.1,111764,0.00000,0.0,0.2038,0.5,292.3
127.45,22163,0.3057,304.8,304.8,111412,0.00000,0.0,0.2009,0.5,292.4
127.50,21852,0.3014,304.4,304.4,111072,0.00000,0.0,0.1980,0.5,292.4
127.55,21547,0.2972,304.1,304.1,110744,0.00000,0.0,0.1952,0.4,292.5
127.60,21249,0.2931,303.8,303.8,110427,0.00000,0.0,0.1925,0.4,292.6
127.65,20956,0.2891,303.4,303.4,110121,0.00000,0.0,0.1898,0.4,292.6
127.70,20670,0.2851,303.1,303.1,109825,0.00000,0.0,0.1872,0.4,292.7
127.75,20389,0.2812,302.8,302.8,109539,0.00000,0.0,0.1847,0.4,292.8
127.80,20114,0.2774,302.5,302.5,109263,0.00000,0.0,0.1822,0.3,292.8
127.85,19845,0.2737,302.2,302.2,108996,0.00000,0.0,0.1797,0.3,292.9
127.90,19581,0.2701,301.9,301.9,108738,0.00000,0.0,0.1773,0.3,292.9
127.95,19322,0.2665,301.6,301.6,108488,0.00000,0.0,0.1749,0.3,293.0
128.00,19069,0.2630,301.4,301.4,108247,0.00000,0.0,0.1726,0.3,293.0
128.05,18820,0.2596,301.1,301.1,108014,0.00000,0.0,0.1704,0.3,293.1
128.10,18576,0.2562,300.8,300.8,107788,0.00000,0.0,0.1681,0.2,293.1
128.15,18337,0.2529,300.6,300.6,107570,0.00000,0.0,0.1660,0.2,293.2
128.20,18103,0.2497,300.3,300.3,107358,0.00000,0.0,0.1638,0.2,293.2
128.25,17874,0.2465,300.1,300.1,107154,0.00000,0.0,0.1617,0.2,293.3
128.30,17649,0.2434,299.9,299.9,106956,0.00000,0.0,0.1597,0.2,293.3
128.35,17428,0.2404,299.6,299.6,106764,0.00000,0.0,0.1577,0.2,293.4
128.40,17211,0.2374,299.4,299.4,106578,0.00000,0.0,0.1557,0.2,293.4
128.45,16999,0.2345,299.2,299.2,106399,0.00000,0.0,0.1538,0.2,293.4
128.50,16790,0.2316,299.0,299.0,106224,0.00000,0.0,0.1519,0.2,293.5
128.55,16586,0.2288,298.8,298.8,106056,0.00000,0.0,0.1500,0.2,293.5
128.60,16385,0.2260,298.6,298.6,105892,0.00000,0.0,0.1482,0.2,293.5
128.65,16189,0.2233,298.4,298.4,105734,0.00000,0.0,0.1464,0.2,293.6
128.70,15996,0.2206,298.2,298.2,105580,0.00000,0.0,0.1446,0.1,293.6
128.75,15806,0.2180,298.0,298.0,105431,0.00000,0.0,0.1429,0.1,293.6
128.80,15620,0.2155,297.8,297.8,105287,0.00000,0.0,0.1412,0.1,293.6
128.85,15438,0.2129,297.6,297.6,105147,0.00000,0.0,0.1396,0.1,293.7
128.90,15258,0.2105,297.4,297.4,105011,0.00000,0.0,0.1379,0.1,293.7
128.95,15082,0.2080,297.3,297.3,104879,0.00000,0.0,0.1363,0.1,293.7
129.00,14910,0.2057,297.1,297.1,104751,0.00000,0.0,0.1348,0.1,293.7
129.05,14740,0.2033,296.9,296.9,104627,0.00000,0.0,0.1332,0.1,293.8
129.10,14574,0.2010,296.8,296.8,104506,0.00000,0.0,0.1317,0.1,293.8
129.15,14410,0.1988,296.6,296.6,104389,0.00000,0.0,0.1302,0.1,293.8
129.20,14249,0.1965,296.4,296.4,104276,0.00000,0.0,0.1287,0.1,293.8
129.25,14092,0.1944,296.3,296.3,104165,0.00000,0.0,0.1273,0.1,293.8
129.30,13936,0.1922,296.2,296.2,104058,0.00000,0.0,0.1259,0.1,293.8
129.35,13784,0.1901,296.0,296.0,103954,0.00000,0.0,0.1245,0.1,293.9
129.40,13635,0.1881,295.9,295.9,103853,0.00000,0.0,0.1232,0.1,293.9
129.45,13487,0.1860,295.7,295.7,103754,0.00000,0.0,0.1218,0.1,293.9
129.50,13343,0.1840,295.6,295.6,103659,0.00000,0.0,0.1205,0.1,293.9
129.55,13201,0.1821,295.5,295.5,103566,0.00000,0.0,0.1192,0.1,293.9
129.60,13061,0.1802,295.3,295.3,103475,0.00000,0.0,0.1179,0.1,293.9
129.65,12924,0.1783,295.2,295.2,103387,0.00000,0.0,0.1167,0.1,293.9
129.70,12789,0.1764,295.1,295.1,103302,0.00000,0.0,0.1155,0.1,293.9
129.75,12656,0.1746,295.0,295.0,103219,0.00000,0.0,0.1143,0.1,293.9
129.80,12526,0.1728,294.8,294.8,103138,0.00000,0.0,0.1131,0.1,293.9
129.85,12398,0.1710,294.7,294.7,103059,0.00000,0.0,0.1119,0.1,293.9
129.90,12272,0.1693,294.6,294.6,102983,0.00000,0.0,0.1108,0.1,293.9
129.95,12148,0.1676,294.5,294.5,102908,0.00000,0.0,0.1096,0.1,294.0
130.00,12026,0.1659,294.4,294.4,102835,0.00000,0.0,0.1085,0.1,294.0
130.05,11906,0.1642,294.3,294.3,102765,0.00000,0.0,0.1074,0.1,294.0
130.10,11787,0.1626,294.2,294.2,102696,0.00000,0.0,0.1064,0.1,294.0
130.15,11671,0.1610,294.1,294.1,102629,0.00000,0.0,0.1053,0.1,294.0
130.20,11557,0.1594,294.0,294.0,102563,0.00000,0.0,0.1043,0.1,294.0
130.25,11444,0.1579,293.9,293.9,102500,0.00000,0.0,0.1033,0.1,294.0
130.30,11334,0.1563,293.8,293.8,102438,0.00000,0.0,0.1022,0.1,294.0
130.35,11225,0.1548,293.7,293.7,102377,0.00000,0.0,0.1013,0.1,294.0
130.40,11117,0.1533,293.6,293.6,102318,0.00000,0.0,0.1003,0.1,294.0
130.45,11012,0.1519,293.5,293.5,102261,0.00000,0.0,0.0993,0.1,294.0
130.50,10908,0.1505,293.4,293.4,102205,0.00000,0.0,0.0984,0.1,293.9
130.55,10806,0.1490,293.4,293.4,102150,0.00000,0.0,0.0975,0.1,293.9
130.60,10705,0.1477,293.3,293.3,102097,0.00000,0.0,0.0965,0.1,293.9
130.65,10606,0.1463,293.2,293.2,102045,0.00000,0.0,0.0956,0.0,293.9
130.70,10508,0.1449,293.1,293.1,101994,0.00000,0.0,0.0948,0.0,293.9
130.75,10412,0.1436,293.0,293.0,101945,0.00000,0.0,0.0939,0.0,293.9
130.80,10317,0.1423,293.0,293.0,101897,0.00000,0.0,0.0930,0.0,293.9
130.85,10224,0.1410,292.9,292.9,101850,0.00000,0.0,0.0922,0.0,293.9
130.90,10132,0.1397,292.8,292.8,101804,0.00000,0.0,0.0913,0.0,293.9
130.95,10041,0.1385,292.7,292.7,101759,0.00000,0.0,0.0905,0.0,293.9
131.00,9952,0.1373,292.7,292.7,101715,0.00000,0.0,0.0897,0.0,293.9
131.05,9864,0.1361,292.6,292.6,101672,0.00000,0.0,0.0889,0.0,293.9
131.10,9777,0.1349,292.5,292.5,101631,0.00000,0.0,0.0881,0.0,293.9
131.15,9692,0.1337,292.5,292.5,101590,0.00000,0.0,0.0874,0.0,293.9
131.20,9608,0.1325,292.4,292.4,101550,0.00000,0.0,0.0866,0.0,293.9
131.25,9525,0.1314,292.3,292.3,101511,0.00000,0.0,0.0858,0.0,293.8
131.30,9443,0.1302,292.3,292.3,101473,0.00000,0.0,0.0851,0.0,293.8
131.35,9362,0.1291,292.2,292.2,101436,0.00000,0.0,0.0844,0.0,293.8
131.40,9283,0.1280,292.2,292.2,101399,0.00000,0.0,0.0836,0.0,293.8
131.45,9204,0.1270,292.1,292.1,101364,0.00000,0.0,0.0829,0.0,293.8
131.50,9127,0.1259,292.0,292.0,101329,0.00000,0.0,0.0822,0.0,293.8
131.55,9051,0.1248,292.0,292.0,101295,0.00000,0.0,0.0815,0.0,293.8
131.60,8976,0.1238,291.9,291.9,101262,0.00000,0.0,0.0809,0.0,293.8
131.65,8902,0.1228,291.9,291.9,101229,0.00000,0.0,0.0802,0.0,293.8
131.70,8828,0.1218,291.8,291.8,101198,0.00000,0.0,0.0795,0.0,293.7
131.75,8756,0.1208,291.8,291.8,101167,0.00000,0.0,0.0789,0.0,293.7
131.80,8685,0.1198,291.7,291.7,101136,0.00000,0.0,0.0782,0.0,293.7
131.85,8615,0.1188,291.7,291.7,101107,0.00000,0.0,0.0776,0.0,293.7
131.90,8546,0.1179,291.6,291.6,101077,0.00000,0.0,0.0770,0.0,293.7
131.95,8477,0.1169,291.6,291.6,101049,0.00000,0.0,0.0764,0.0,293.7
132.00,8410,0.1160,291.5,291.5,101021,0.00000,0.0,0.0757,0.0,293.7
132.05,8344,0.1151,291.5,291.5,100994,0.00000,0.0,0.0751,0.0,293.7
132.10,8278,0.1142,291.4,291.4,100967,0.00000,0.0,0.0745,0.0,293.6
132.15,8213,0.1133,291.4,291.4,100941,0.00000,0.0,0.0740,0.0,293.6
132.20,8149,0.1124,291.3,291.3,100915,0.00000,0.0,0.0734,0.0,293.6
132.25,8086,0.1115,291.3,291.3,100890,0.00000,0.0,0.0728,0.0,293.6
132.30,8024,0.1107,291.2,291.2,100866,0.00000,0.0,0.0722,0.0,293.6
132.35,7962,0.1098,291.2,291.2,100842,0.00000,0.0,0.0717,0.0,293.6
132.40,7902,0.1090,291.2,291.2,100818,0.00000,0.0,0.0711,0.0,293.6
132.45,7842,0.1082,291.1,291.1,100795,0.00000,0.0,0.0706,0.0,293.5
132.50,7782,0.1073,291.1,291.1,100772,0.00000,0.0,0.0701,0.0,293.5
132.55,7724,0.1065,291.0,291.0,100750,0.00000,0.0,0.0695,0.0,293.5
132.60,7666,0.1057,291.0,291.0,100728,0.00000,0.0,0.0690,0.0,293.5
132.65,7609,0.1050,291.0,291.0,100707,0.00000,0.0,0.0685,0.0,293.5
132.70,7553,0.1042,290.9,290.9,100686,0.00000,0.0,0.0680,0.0,293.5
132.75,7497,0.1034,290.9,290.9,100666,0.00000,0.0,0.0675,0.0,293.4
132.80,7443,0.1027,290.9,290.9,100646,0.00000,0.0,0.0670,0.0,293.4
132.85,7388,0.1019,290.8,290.8,100626,0.00000,0.0,0.0665,0.0,293.4
132.90,7335,0.1012,290.8,290.8,100607,0.00000,0.0,0.0660,0.0,293.4
132.95,7282,0.1004,290.8,290.8,100588,0.00000,0.0,0.0655,0.0,293.4
133.00,7230,0.0997,290.7,290.7,100569,0.00000,0.0,0.0651,0.0,293.4
133.05,7178,0.0990,290.7,290.7,100551,0.00000,0.0,0.0646,0.0,293.3
133.10,7127,0.0983,290.7,290.7,100533,0.00000,0.0,0.0641,0.0,293.3
133.15,7076,0.0976,290.6,290.6,100516,0.00000,0.0,0.0637,0.0,293.3
133.20,7026,0.0969,290.6,290.6,100499,0.00000,0.0,0.0632,0.0,293.3
133.25,6977,0.0962,290.6,290.6,100482,0.00000,0.0,0.0628,0.0,293.3
133.30,6929,0.0956,290.5,290.5,100465,0.00000,0.0,0.0623,0.0,293.3
133.35,6880,0.0949,290.5,290.5,100449,0.00000,0.0,0.0619,0.0,293.2
133.40,6833,0.0942,290.5,290.5,100433,0.00000,0.0,0.0615,0.0,293.2
133.45,6786,0.0936,290.4,290.4,100418,0.00000,0.0,0.0610,0.0,293.2
133.50,6739,0.0930,290.4,290.4,100402,0.00000,0.0,0.0606,0.0,293.2
133.55,6693,0.0923,290.4,290.4,100387,0.00000,0.0,0.0602,0.0,293.2
133.60,6648,0.0917,290.4,290.4,100372,0.00000,0.0,0.0598,0.0,293.2
133.65,6603,0.0911,290.3,290.3,100358,0.00000,0.0,0.0594,0.0,293.1
133.70,6559,0.0905,290.3,290.3,100344,0.00000,0.0,0.0590,0.0,293.1
133.75,6515,0.0899,290.3,290.3,100330,0.00000,0.0,0.0586,0.0,293.1
133.80,6471,0.0893,290.3,290.3,100316,0.00000,0.0,0.0582,0.0,293.1
133.85,6428,0.0887,290.2,290.2,100302,0.00000,0.0,0.0578,0.0,293.1
133.90,6386,0.0881,290.2,290.2,100289,0.00000,0.0,0.0574,0.0,293.0
133.95,6344,0.0875,290.2,290.2,100276,0.00000,0.0,0.0571,0.0,293.0
134.00,6302,0.0869,290.2,290.2,100263,0.00000,0.0,0.0567,0.0,293.0
134.05,6261,0.0864,290.1,290.1,100250,0.00000,0.0,0.0563,0.0,293.0
134.10,6220,0.0858,290.1,290.1,100238,0.00000,0.0,0.0559,0.0,293.0
134.15,6180,0.0852,290.1,290.1,100226,0.00000,0.0,0.0556,0.0,293.0
134.20,6140,0.0847,290.1,290.1,100214,0.00000,0.0,0.0552,0.0,292.9
134.25,6101,0.0842,290.0,290.0,100202,0.00000,0.0,0.0549,0.0,292.9
134.30,6062,0.0836,290.0,290.0,100191,0.00000,0.0,0.0545,0.0,292.9
134.35,6024,0.0831,290.0,290.0,100179,0.00000,0.0,0.0542,0.0,292.9
134.40,5985,0.0826,290.0,290.0,100168,0.00000,0.0,0.0538,0.0,292.9
134.45,5948,0.0820,290.0,290.0,100157,0.00000,0.0,0.0535,0.0,292.9
134.50,5910,0.0815,289.9,289.9,100146,0.00000,0.0,0.0531,0.0,292.8
134.55,5873,0.0810,289.9,289.9,100136,0.00000,0.0,0.0528,0.0,292.8
134.60,5837,0.0805,289.9,289.9,100125,0.00000,0.0,0.0525,0.0,292.8
134.65,5801,0.0800,289.9,289.9,100115,0.00000,0.0,0.0521,0.0,292.8
134.70,5765,0.0795,289.9,289.9,100105,0.00000,0.0,0.0518,0.0,292.8
134.75,5729,0.0790,289.8,289.8,100095,0.00000,0.0,0.0515,0.0,292.7
134.80,5694,0.0785,289.8,289.8,100085,0.00000,0.0,0.0512,0.0,292.7
134.85,5659,0.0781,289.8,289.8,100076,0.00000,0.0,0.0509,0.0,292.7
134.90,5625,0.0776,289.8,289.8,100066,0.00000,0.0,0.0506,0.0,292.7
134.95,5591,0.0771,289.8,289.8,100057,0.00000,0.0,0.0503,0.0,292.7
135.00,5557,0.0767,289.7,289.7,100048,0.00000,0.0,0.0500,0.0,292.6
135.05,5524,0.0762,289.7,289.7,100039,0.00000,0.0,0.0496,0.0,292.6
135.10,5491,0.0757,289.7,289.7,100030,0.00000,0.0,0.0494,0.0,292.6
135.15,5458,0.0753,289.7,289.7,100021,0.00000,0.0,0.0491,0.0,292.6
135.20,5426,0.0748,289.7,289.7,100013,0.00000,0.0,0.0488,0.0,292.6
135.25,5393,0.0744,289.7,289.7,100004,0.00000,0.0,0.0485,0.0,292.6
135.30,5362,0.0740,289.6,289.6,99996,0.00000,0.0,0.0482,0.0,292.5
135.35,5330,0.0735,289.6,289.6,99988,0.00000,0.0,0.0479,0.0,292.5
135.40,5299,0.0731,289.6,289.6,99979,0.00000,0.0,0.0476,0.0,292.5
135.45,5268,0.0727,289.6,289.6,99972,0.00000,0.0,0.0473,0.0,292.5
135.50,5237,0.0722,289.6,289.6,99964,0.00000,0.0,0.0471,0.0,292.5
135.55,5207,0.0718,289.6,289.6,99956,0.00000,0.0,0.0468,0.0,292.4
135.60,5177,0.0714,289.5,289.5,99948,0.00000,0.0,0.0465,0.0,292.4
135.65,5147,0.0710,289.5,289.5,99941,0.00000,0.0,0.0463,0.0,292.4
135.70,5118,0.0706,289.5,289.5,99934,0.00000,0.0,0.0460,0.0,292.4
135.75,5089,0.0702,289.5,289.5,99926,0.00000,0.0,0.0457,0.0,292.4
135.80,5060,0.0698,289.5,289.5,99919,0.00000,0.0,0.0455,0.0,292.4
135.85,5031,0.0694,289.5,289.5,99912,0.00000,0.0,0.0452,0.0,292.3
135.90,5003,0.0690,289.5,289.5,99905,0.00000,0.0,0.0450,0.0,292.3
135.95,4975,0.0686,289.4,289.4,99898,0.00000,0.0,0.0447,0.0,292.3
136.00,4947,0.0682,289.4,289.4,99892,0.00000,0.0,0.0444,0.0,292.3
136.05,4919,0.0679,289.4,289.4,99885,0.00000,0.0,0.0442,0.0,292.3
136.10,4892,0.0675,289.4,289.4,99878,0.00000,0.0,0.0439,0.0,292.3
136.15,4865,0.0671,289.4,289.4,99872,0.00000,0.0,0.0437,0.0,292.2
136.20,4838,0.0667,289.4,289.4,99866,0.00000,0.0,0.0435,0.0,292.2
136.25,4811,0.0664,289.4,289.4,99859,0.00000,0.0,0.0432,0.0,292.2
136.30,4785,0.0660,289.4,289.4,99853,0.00000,0.0,0.0430,0.0,292.2
136.35,4759,0.0656,289.3,289.3,99847,0.00000,0.0,0.0427,0.0,292.2
136.40,4733,0.0653,289.3,289.3,99841,0.00000,0.0,0.0425,0.0,292.1
136.45,4707,0.0649,289.3,289.3,99835,0.00000,0.0,0.0423,0.0,292.1
136.50,4681,0.0646,289.3,289.3,99830,0.00000,0.0,0.0421,0.0,292.1
136.55,4656,0.0642,289.3,289.3,99824,0.00000,0.0,0.0418,0.0,292.1
136.60,4631,0.0639,289.3,289.3,99818,0.00000,0.0,0.0416,0.0,292.1
136.65,4606,0.0635,289.3,289.3,99813,0.00000,0.0,0.0414,0.0,292.1
136.70,4582,0.0632,289.3,289.3,99807,0.00000,0.0,0.0412,0.0,292.0
136.75,4557,0.0629,289.3,289.3,99802,0.00000,0.0,0.0409,0.0,292.0
136.80,4533,0.0625,289.2,289.2,99796,0.00000,0.0,0.0407,0.0,292.0
136.85,4509,0.0622,289.2,289.2,99791,0.00000,0.0,0.0405,0.0,292.0
136.90,4485,0.0619,289.2,289.2,99786,0.00000,0.0,0.0403,0.0,292.0
136.95,4462,0.0615,289.2,289.2,99781,0.00000,0.0,0.0401,0.0,292.0
137.00,4438,0.0612,289.2,289.2,99776,0.00000,0.0,0.0399,0.0,291.9
137.05,4415,0.0609,289.2,289.2,99771,0.00000,0.0,0.0397,0.0,291.9
137.10,4392,0.0606,289.2,289.2,99766,0.00000,0.0,0.0394,0.0,291.9
137.15,4369,0.0603,289.2,289.2,99761,0.00000,0.0,0.0392,0.0,291.9
137.20,4346,0.0600,289.2,289.2,99756,0.00000,0.0,0.0390,0.0,291.9
137.25,4324,0.0596,289.1,289.1,99751,0.00000,0.0,0.0388,0.0,291.8
137.30,4302,0.0593,289.1,289.1,99747,0.00000,0.0,0.0386,0.0,291.8
137.35,4280,0.0590,289.1,289.1,99742,0.00000,0.0,0.0384,0.0,291.8
137.40,4258,0.0587,289.1,289.1,99738,0.00000,0.0,0.0382,0.0,291.8
137.45,4236,0.0584,289.1,289.1,99733,0.00000,0.0,0.0380,0.0,291.8
