"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         745,      -5.634172114,      -2.866522069,      -3.279883725,      -3.313118758,     -0.1563264782
          0,           0,         746,      -5.634881807,      -2.868323725,      -3.282234494,      -3.313514541,     -0.1582220071
          0,           0,         747,      -5.634490729,      -2.866535864,      -3.284485488,      -3.313750406,     -0.1558788186
          0,           0,         748,      -5.635954577,      -2.868267463,      -3.287861875,      -3.314132381,     -0.1581331894
          0,           0,         749,       -5.63925996,      -2.867891998,      -3.291095421,      -3.314427774,     -0.1602492253
          0,           0,         750,      -5.639519596,      -2.869002571,      -3.293494232,      -3.314835398,     -0.1613353953
          0,           0,         751,      -5.638748794,       -2.86752898,      -3.295639971,      -3.315053598,     -0.1589171775
          0,           0,         752,      -5.639898257,      -2.868949935,      -3.298977258,      -3.315336969,     -0.1608865782
          0,           0,         753,      -5.642757972,      -2.868682377,      -3.302260679,      -3.315534974,     -0.1625759756
          0,           0,         754,      -5.642856894,      -2.869698006,      -3.304592556,      -3.315723783,     -0.1635452709
          0,           0,         755,      -5.641560043,       -2.86824811,      -3.306487332,      -3.315763634,     -0.1606878905
          0,           0,         756,      -5.642488499,      -2.869529174,      -3.309600067,      -3.315864802,     -0.1625213692
          0,           0,         757,      -5.644839064,      -2.869255363,      -3.312760587,      -3.315876813,     -0.1637965617
          0,           0,         758,      -5.644136496,      -2.869717002,      -3.314892428,      -3.315927176,     -0.1638527014
          0,           0,         759,      -5.642057038,      -2.868166706,      -3.316405747,      -3.315841789,     -0.1605221642
          0,           0,         760,      -5.641079325,      -2.868085305,       -3.31923504,      -3.315796959,     -0.1598437116
          0,           0,         761,      -5.641593265,      -2.867042636,      -3.322236093,       -3.31559912,     -0.1597336353
          0,           0,         762,      -5.634983695,      -2.862656614,      -3.324384667,      -3.315387441,     -0.1515008131
          0,           0,         763,      -5.626925495,      -2.858432783,      -3.325475714,      -3.314987118,     -0.1443991796
          0,           0,         764,      -5.627096693,      -2.857907838,      -3.328070762,      -3.314650045,     -0.1421876341
          0,           0,         765,       -5.62667872,       -2.85729399,      -3.330598174,      -3.314349875,     -0.1422781796
          0,           0,         766,      -5.630564726,      -2.861118918,      -3.332526311,      -3.314025337,      -0.147302527
          0,           0,         767,      -5.633233229,      -2.863142081,      -3.333218967,      -3.313694979,     -0.1487104223
          0,           0,         768,      -5.641010395,      -2.871023999,      -3.335253788,       -3.31326976,     -0.1617479803
          0,           0,         769,      -5.646116596,      -2.873035137,      -3.337502868,      -3.312850936,     -0.1652110917
          0,           0,         770,      -5.646033388,      -2.875078262,      -3.338899647,      -3.312351978,     -0.1686561463
          0,           0,         771,      -5.644441173,      -2.874619684,      -3.339210141,      -3.311730587,      -0.165260961
          0,           0,         772,       -5.64146734,       -2.87380003,      -3.340493968,      -3.311029632,     -0.1640320955
          0,           0,         773,       -5.64251383,       -2.87413473,        -3.3418709,      -3.310191463,     -0.1639200121
          0,           0,         774,      -5.631341355,      -2.866631605,      -3.342838737,      -3.309349742,     -0.1510689955
          0,           0,         775,      -5.626530108,      -2.865457148,      -3.342711463,      -3.308240413,     -0.1469750412
          0,           0,         776,      -5.620340403,      -2.860420351,      -3.343703417,      -3.307227432,     -0.1383597682
          0,           0,         777,      -5.614830931,      -2.857910201,      -3.344827923,       -3.30610829,     -0.1346104135
          0,           0,         778,      -5.620818693,      -2.862916697,       -3.34580767,      -3.305060931,      -0.141071548
          0,           0,         779,      -5.608437599,      -2.849244431,      -3.345530025,      -3.304107082,     -0.1204910518
          0,           0,         780,      -5.624927479,      -2.868936326,      -3.346358495,       -3.30285066,     -0.1493917207
          0,           0,         781,      -5.638849112,       -2.87882012,      -3.347797907,      -3.302078186,      -0.163552623
          0,           0,         782,      -5.639762369,      -2.881273568,      -3.348390195,      -3.300876233,     -0.1681861917
          0,           0,         783,      -5.657887546,      -2.899143669,      -3.347806807,      -3.299781003,     -0.1919765689
          0,           0,         784,      -5.675795524,      -2.913115591,      -3.347819554,      -3.298357173,     -0.2158751012
          0,           0,         785,      -5.647194531,      -2.888534834,       -3.34882981,      -3.297387382,     -0.1751775784
          0,           0,         786,      -5.602507856,      -2.855353212,      -3.348473048,      -3.295888566,     -0.1226458172
          0,           0,         787,      -5.577142231,      -2.834823421,      -3.346660345,      -3.293967083,    -0.08598951679
          0,           0,         788,       -5.62862661,      -2.883490511,      -3.345247827,      -3.291586731,     -0.1601603868
          0,           0,         789,      -5.633850315,      -2.885024543,      -3.347404098,      -3.290911961,     -0.1657599948
          0,           0,         790,      -5.633402492,      -2.881750181,      -3.347974463,      -3.289603095,     -0.1580784879
          0,           0,         791,      -5.638644364,      -2.890375979,      -3.346994762,      -3.288725521,     -0.1704695306
          0,           0,         792,      -5.614910757,      -2.870288083,      -3.347284648,       -3.28762646,     -0.1374062052
          0,           0,         793,      -5.588418644,      -2.847418046,      -3.347103556,      -3.286020567,      -0.098573705
          0,           0,         794,      -5.638133943,      -2.893812565,      -3.345766544,       -3.28398999,     -0.1720715186
          0,           0,         795,      -5.640243024,      -2.895418745,      -3.346775877,      -3.283592632,     -0.1751411294
          0,           0,         796,       -5.62344906,       -2.88071455,      -3.347031489,      -3.282622938,     -0.1496618621
          0,           0,         797,      -5.609789767,      -2.870153181,      -3.346563455,      -3.281084439,     -0.1303355361
          0,           0,         798,      -5.642904463,      -2.900950323,      -3.346381384,      -3.279468875,     -0.1801422574
          0,           0,         799,      -5.659455916,      -2.915769054,      -3.346844608,      -3.278959764,     -0.2051206073
          0,           0,         800,      -5.669540316,      -2.922412236,      -3.347378482,      -3.277986648,     -0.2165944272
          0,           0,         801,      -5.680792805,      -2.933569759,      -3.348035246,      -3.276819777,      -0.236651808
          0,           0,         802,      -5.682501169,      -2.935130439,       -3.34832315,      -3.275798002,     -0.2385775417
          0,           0,         803,      -5.666736831,      -2.924623195,      -3.347594198,      -3.274474347,     -0.2165575323
          0,           0,         804,      -5.632647909,      -2.894557511,      -3.347580756,      -3.273178581,     -0.1627266792
